Name,Subclass,Url,Division,Retailer
ΧαραλαμπίδηςΚρίστηςΕλαφρύΓάλα1L,Low fat milk,charalampidis-kristis-elafry-gala-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
"ΧαραλαμπίδηςΚρίστηςΕλαφρύΓάλα1,5L",Low fat milk,charalampidis-kristis-elafry-gala-15l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΛανίτηςΠλήρεςΓάλα2L,Whole milk,lanitis-plires-gala-2l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧαραλαμπίδηςΚρίστηςΠλήρεςΓάλα2L,Whole milk,charalampidis-kristis-plires-gala-2l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧαραλαμπίδηςΚρίστηςΣτραγγάτο1kg,Yoghurt,charalampidis-kristis-straggato-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ZitaΣτραγγιστό1kg,Yoghurt,zita-straggisto-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ZitaΣτραγγιστόΆπαχο0%1kg,Yoghurt,zita-straggisto-apacho-0-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧαραλαμπίδηςΚρίστηςΣτραγγάτοΆπαχο0%1kg,Yoghurt,charalampidis-kristis-straggato-apacho-0-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΑλάμπραΠρόβειοΓιαούρτιΗΓιαγιά700g,Yoghurt,alampra-proveio-giaourti-i-giagia-700g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LurpakΑνάλατοΒούτυρο250g,Butter,lurpak-analato-voutyro-250g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KerrygoldΑλατισμένοΒούτυρο250g,Butter,kerrygold-alatismeno-voutyro-250g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LurpakΑλατισμένοΒούτυρο250g,Butter,lurpak-alatismeno-voutyro-250g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
VitaliteLightΜαργαρίνη500g,Margarine and other vegetable fats,vitalite-light-margarini-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧαραλαμπίδηςΚρίστηςOriginalΜαργαρίνη500g,Margarine and other vegetable fats,charalampidis-kristis-original-margarini-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧαραλαμπίδηςΚρίστηςLightΜαργαρίνη500g,Margarine and other vegetable fats,charalampidis-kristis-light-margarini-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
FloraOriginal100%Φυτικό450g,Margarine and other vegetable fats,flora-original-100-fytiko-450g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
FloraLight100%Φυτικό450g,Margarine and other vegetable fats,flora-light-100-fytiko-450g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΜινέρβαΦαστSoftLight220g,Margarine and other vegetable fats,minerva-fast-soft-light-220g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
VasilicoEggsΑυγάΜεσσαία15Τεμ,Eggs,vasilico-eggs-avga-messaia-15tem,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
QuakerΝιφάδεςΒρώμης500g,Breakfast cereals,quaker-nifades-vromis-500g-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
QuakerΤραγανέςΜπουκιέςΒρώμηΣοκολάτα450g,Breakfast cereals,quaker-traganes-mpoukies-vromi-sokolata-450g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
OreoO'sCereal350g,Breakfast cereals,oreo-os-cereal-350g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KelloggsCornFlakes375g,Breakfast cereals,kelloggs-corn-flakes-375g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KelloggsCocoPopsChocos375g,Breakfast cereals,kelloggs-coco-pops-jumbos-375g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KelloggsCocoPops550g,Breakfast cereals,kelloggs-coco-pops-chocos-550g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KelloggsSpecialK335g,Breakfast cereals,kelloggs-special-k-335g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KelloggsMielPopsLoops330g,Breakfast cereals,kelloggs-miel-pops-loops-330g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧοιρινόΣεφταλιές850g,Other meats,choirino-seftalies-850g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΛουκάνικαΧωριάτικα550g,Other meats,loukanika-choriatika-550g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧρυσοδάλιαΣαλάμιΚαπνιστό450g,"Dried, salted or smoked meat",chrysodalia-salami-kapnisto-450g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SnackΣαλάμιΚαπνιστό500g,"Dried, salted or smoked meat",snack-salami-kapnisto-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΓρηγορίουΖαμπόνΦέτες300g,"Dried, salted or smoked meat",grigoriou-zampon-fetes-300g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SnackΖαμπόνΦέτες500g,"Dried, salted or smoked meat",snack-zampon-fetes-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SnackΓαλοπούλαΚαπνιστήΦέτες500g,"Dried, salted or smoked meat",snack-galopoula-kapnisti-fetes-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΓρηγορίουΓαλοπούλαΒραστήΦέτες200g,"Dried, salted or smoked meat",grigoriou-galopoula-vrasti-fetes-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΚιτρομηλίδηΛούντζαΦέτες500g,"Dried, salted or smoked meat",kitromilidi-lountza-fetes-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SnackΛούντζαΦέτες150g,"Dried, salted or smoked meat",snack-lountza-fetes-150g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SnackΜπέικονΦέτες500g,"Dried, salted or smoked meat",snack-mpeikon-fetes-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SnackΜπέικονΦέτες300g,"Dried, salted or smoked meat",snack-mpeikon-fetes-300g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
7SeasΚοκκινόψαροΑκέφαλο900g,Frozen fish,7seas-kokkinopsaro-akefalo-900g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
GelusSteaksΜπακαλιάρου900g,Frozen fish,gelus-steaks-mpakaliarou-900g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
FishChoiceΚαλαμάριΟλόκληροΚαθαρισμένο20/40700g,Frozen fish,fish-choice-kalamari-olokliro-katharismeno-2040-700g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
7SeasBoque900g,Frozen fish,7seas-goppa-900g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SalmonFresh2PcsMax600g,Frozen fish,solomos-freskos-2tem-max-600g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CrownΑντικολλητικόΤηγάνι30cm,Non-electric kitchen utensils and articles,crown-antikollitiko-tigani-30cm,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
RestoΚατσαρολάκιStainlessSteel18/1014cm,Non-electric kitchen utensils and articles,resto-katsarolaki-me-kapaki-stainless-steel-1810-14cm,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
ΚουτάλιαSymphony12Τεμ,Non-electric kitchen utensils and articles,koutalia-precius-12tem,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
WellaflexHairspra2ndDayVolumeExtraStrongHold200ml,Personal grooming treatments,wellaflex-afros-2nd-day-volume-echtra-dynato-kratima-200ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
PalmoliveLong&ShineΣαμπουάνΜεΕλιά350ml,Personal grooming treatments,palmolive-long-shine-sampouan-me-elia-350ml-1,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
AlwaysUltraSecureNightΜεΦτερά12Τεμ,"Articles for personal hygiene and wellness, esoteric products and beauty products",always-ultra-secure-night-me-ftera-12tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
GilletteOriginalΑφρόςΞυρισματος200ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",gillette-original-afros-xyrismatos-200ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
NiveaMenFreshKickAfterShaveBalm100ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",nivea-men-fresh-kick-after-shave-balm-100ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
JohnsonsΜπατονέτες100Τεμ,"Articles for personal hygiene and wellness, esoteric products and beauty products",johnsons-mpatonetes-100tem-1,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
TippysΔίσκοιΝτεμακιγιάζ80Τεμ,"Articles for personal hygiene and wellness, esoteric products and beauty products",tippys-diskoi-ntemakigiaz-80tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
NeutroRobertsDeodorantPowderFreshRollOn50ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",neutro-roberts-deodorant-powder-fresh-roll-on-50ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
NiveaMenDeodorantDryImpactSpray150ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",nivea-men-deodorant-dry-impact-spray-150ml-2,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
EldaΧαρτίΤουαλέτας24Τεμ,"Articles for personal hygiene and wellness, esoteric products and beauty products",elda-charti-toualetas-24tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
KleenexScottonelle,"Articles for personal hygiene and wellness, esoteric products and beauty products",kleenex-scottonelle-pure-clean-charti-toualetas-248tem-1,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
RexΒαμβάκι200g,"Articles for personal hygiene and wellness, esoteric products and beauty products",rex-vamvaki-100g,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
ListerineFreshBurst250ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",listerine-fresh-burst-250ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
GarnierSkinActiveMoistureBombTissueMask1Τεμ28g,"Articles for personal hygiene and wellness, esoteric products and beauty products",garnier-skin-active-moisture-bomb-tissue-mask-1tem-28g,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
PomPonΜαντηλάκιαΝτεμακιγιάζΜεArganOilΓιαΌλουςΤουςΤύπουςΔέρματος20Τεμ1+1,"Articles for personal hygiene and wellness, esoteric products and beauty products",pom-pon-mantilakia-ntemakigiaz-me-argan-oil-gia-olous-tous-typous-dermatos-20tem-11,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
DermomedArganOilΚρεμοσάπουνο1000ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",dermomed-argan-oil-kremosapouno-1000ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
DermomedIrisΚρεμοσάπουνο1000ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",dermomed-iris-kremosapouno-1000ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
ColgateHerbalOriginal75ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",colgate-herbal-original-75ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
ColgateTotalActiveFresh75ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",colgate-total-active-fresh-75ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
PalmoliveNaturalsTenderSensationSoapBars120g4+2Free,"Articles for personal hygiene and wellness, esoteric products and beauty products",palmolive-naturals-tender-sensation-sapounakia-120g-42-doro,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
EveryDayHyperdryNormalUltraPlus18Τεμ1+1,"Articles for personal hygiene and wellness, esoteric products and beauty products",every-day-hyperdry-normal-ultra-plus-18tem-11,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
AlwaysDailiesNormalToGo20Τεμ,"Articles for personal hygiene and wellness, esoteric products and beauty products",always-dailies-normal-to-go-20tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
GilletteBlueIiPlusSlalomΞυραφάκια10Τεμ,"Articles for personal hygiene and wellness, esoteric products and beauty products",gillette-blue-ii-plus-slalom-xyrafakia-10tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
ΚεοVsopBrandy1L,Spirits and liqueurs,keo-vsop-brandy-1l,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
GordonsDryGin700ml,Spirits and liqueurs,gordons-dry-gin-700ml,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
BaileysOriginalLiqueur700ml,Spirits and liqueurs,baileys-original-liqueur-700ml,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
AperolAperitivo1L,Spirits and liqueurs,aperol-aperitivo-1l,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
BacardiSuperiorRum700ml,Spirits and liqueurs,bacardi-superior-rum-700ml,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
KopparbergStrawberry&LimeCider500ml,Spirits and liqueurs,kopparberg-strawberry-lime-cider-500ml,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
SomersbyAppleCider330ml,Spirits and liqueurs,somersby-apple-cider-330ml,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
ΑγίαΣκέπηBioOrganicΚινόα500g,Other cereal products,agia-skepi-bio-organic-kinoa-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
3AParrotSeed450g,Other cereal products,3a-apli-zootrofi-liostrofi-ilianthosporo-450g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NaturalLifeΤσάιΧαμομήλι20Τεμ,Tea,natural-life-tsai-chamomili-20tem,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LiptonYellowLabelΤσάι20Τεμ,Tea,lipton-yellow-label-tsai-20tem-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
AhmadTeaΠράσινοΤσάι25Τεμ,Tea,ahmad-tea-prasino-tsai-25tem,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
AhmadTeaΑγγλικόΠρόγευμα20Τεμ,Tea,ahmad-tea-aggliko-progevma-20tem,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NescafeClassic200g,Coffee,nescafe-classic-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NescafeClassic100g,Coffee,nescafe-classic-100g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
JacobsGoldΕπιλεγμένοΧαρμάνι100g,Coffee,jacobs-gold-epilegmeno-charmani-100g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΛαϊκούΚυπριακόςΚαφέςΧρυσός200g,Coffee,laikou-kypriakos-kafes-chrysos-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧαραλάμπουςΚυπριακόςΚαφές200g,Coffee,charalampous-kypriakos-kafes-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΛαϊκούΚυπριακόςΚαφέςΧρυσός500g,Coffee,laikou-kypriakos-kafes-chrysos-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
JacobsΕκλεκτός100g,Coffee,jacobs-eklektos-100g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NescafeAzeraFreddoEspressoIntenso90g,Coffee,nescafe-azera-freddo-espresso-intenso-90g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NescafeClassicDecaf100g,Coffee,nescafe-classic-decaf-100g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
DouweEgbertsΚαφέςEspresso185g,Coffee,douwe-egberts-kafes-espresso-185g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧαραλάμπουςΚυπριακόςΚαφές500g,Coffee,charalampous-kypriakos-kafes-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CelestCafeClassic200g,Coffee,celest-cafe-classic-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NescafeGoldBlend50g,Coffee,nescafe-gold-blend-50g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
BirdsEyeBreadedCodLargeFillets4Τεμ,Frozen seafood,birds-eye-breaded-cod-large-fillets-4tem,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ReddaSquidRings1kg,Frozen seafood,redda-thrapsala-eirinikou-rodeles-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
BlueGreenWaveSquidRings1kg,Frozen seafood,blue-green-wave-kalamari-rodeles-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
EdesmaCrabSticks250g,Frozen seafood,edesma-kavouropsicha-250g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
FoodAllianceΓαρίδεςVannamei16/20700g,Frozen seafood,food-alliance-garides-vannamei-1620-700g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CocaCola8X330ml,Soft drinks,coca-cola-8x330ml-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Sprite6X330ml,Soft drinks,sprite-6x330ml-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SchweppesPinkGrapefruit6X330ml,Soft drinks,schweppes-pink-grapefruit-6x330ml-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Fanta6X330ml,Soft drinks,fanta-6x330ml-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
7UpLemon&Lime8X330ml,Soft drinks,7up-lemon-lime-8x330ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CocaColaZero8X330ml,Soft drinks,coca-cola-zero-8x330ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
PepsiMaxZeroSugar8X330ml,Soft drinks,pepsi-max-zero-sugar-8x330ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SchweppesBitterLemon6X330ml,Soft drinks,schweppes-bitter-lemon-6x330ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
7UpZeroSugar8X330ml,Soft drinks,7up-zero-sugar-8x330ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
JordanDentalSticksCleanBetweenRegular40Τεμ,Non-electrical appliances,jordan-dental-sticks-clean-between-regular-40tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
ColgateProGumHealthΟδοντικόΝήμα50m,Non-electrical appliances,colgate-pro-gum-health-odontiko-nima-50m,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
ColgateExtraCleanΟδοντόβουρτσαMedium1Τεμ,Non-electrical appliances,colgate-extra-clean-odontovourtsa-medium-1tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
ColgateDoubleActionΟδοντόβουρτσαMedium1Τεμ,Non-electrical appliances,colgate-double-action-odontovourtsa-medium-1tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
KeanOrangeJuice1L,Fruit and vegetable juices,kean-chymos-portokali-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanitaOrangeJuice9X250ml,Fruit and vegetable juices,keanita-chymos-portokali-9x250ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanAppleJuice9X250ml,Fruit and vegetable juices,kean-chymos-milo-9x250ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanAppleJuice 1L,Fruit and vegetable juices,kean-chymos-milo-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Kean5FruitJuice1L,Fruit and vegetable juices,kean-chymos-5-frouta-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeoOrangeJuice1L,Fruit and vegetable juices,keo-chymos-portokali-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LanitisOrangeApricotAppleFruitDrink1L,Fruit and vegetable juices,lanitis-froutopoto-portokali-verikoko-milo-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanOrangeApple&CarrotJuice1L,Fruit and vegetable juices,kean-chymos-milo-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanTomatoJuice1L,Fruit and vegetable juices,kean-chymos-ntomatas-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanMangoPomegranateJuice1L,Fruit and vegetable juices,kean-chymos-mangko-rodi-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeoAppleJuice1L,Fruit and vegetable juices,keo-chymos-milo-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeoTomatoJuice1L,Fruit and vegetable juices,keo-chymos-tomata-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LanitisOrangeApricotAppleFruitDrink1L,Fruit and vegetable juices,lanitis-froutopoto-portokali-verikoko-milo-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LanitisOrangeJuiceWithoutBits1L,Fruit and vegetable juices,lanitis-chymos-portokali-choris-kommatakia-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LoelFruitManiaJuice1L,Fruit and vegetable juices,loel-chymos-fruit-mania-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanΚράνμπεριΦρουτοποτό1L,Fruit and vegetable juices,kean-kranmperi-froutopoto-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CanderelSweetenerGranular90g,Artificial sugar substitutes,canderel-glykantiko-se-skoni-90g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SweetNLowSugarSubstituteGranular80g,Artificial sugar substitutes,sweet-n-low-ypokatastato-zacharis-skoni-80g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
JotisSweet&BalanceSweetenerWithStevia80g,Artificial sugar substitutes,giotis-sweet-balance-glykantiko-me-stevia-80g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
7Seas Mixed Broccoli Carrots Caulliflower 900g,Frozen vegetables other than potatoes and other tubers,7seas-anamikta-mprokolo-karoto-kounoupidi-900g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
7Seas Mixed Beans Carrots Celery 900g,Frozen vegetables other than potatoes and other tubers,7seas-anamikta-fasolia-karoto-selino-900g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
7SeasΦασόλιαΞεκούνιαΆσπρα900g,Frozen vegetables other than potatoes and other tubers,7seas-fasolia-xekounia-aspra-900g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΓρηγορίουPizzaΜαργαρίτα1Τεμ430g,Pizza and quiche,grigoriou-pizza-margarita-1tem-430g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
BuitoniPiccolinisProsciutto9x30g,Pizza and quiche,buitoni-piccolinis-prosciutto-9x30g-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ReginaSpecialPizza1Pc330g,Pizza and quiche,regina-pitsa-spesial-1tem-330g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ReginaMargheritaPizza1Pc300g,Pizza and quiche,regina-pitsa-tyri-ntomata-1tem-300g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Cadbury Drinking Chocolate 250g,Cocoa and powdered chocolate,cadbury-rofima-sokolatas-250g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Cadbury Cocoa 125g,Cocoa and powdered chocolate,cadbury-kakao-125g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Humana5CerealsWithBananaNoAddedSugar200g,Baby food,humana-5-dimitriaka-me-mpanana-choris-prosthiki-zacharis-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
HippOrganicBabyCereal100%Rice200g,Baby food,hipp-organic-baby-cereal-100-ryzalevro-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NestleFarineLacteeWithMilk 300g,Baby food,nestle-farin-lakte-me-gala-300g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
HumanaFarineLacteNoAddedSugar200g,Baby food,humana-farin-lakte-choris-prosthiki-zacharis-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NounouFarineLactee300g-0.20€,Baby food,nounou-farin-lakte-300g-020eur,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NounouFruitCream5Fruits&Milk300g-0.20€,Baby food,nounou-froutokrema-5-frouta-gala-300g-020eur,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
"JotisFarineLactee300g-0,20€",Baby food,giotis-farin-lakte-300g-020eur,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NounouFrisogrow3400g,Baby food,nounou-frisogrow-3-400g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NanOptiproHM-04400g,Baby food,nan-optipro-hm-0-4-400g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
S26ProgressGold3400g,Baby food,s-26-progress-gold-3-400g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NounouFrisogrowPlus+4800g,Baby food,nounou-frisogrow-plus-4-800g-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
"EurekaMassaliasClassicLiquid48Washes2,4L-4€",Cleaning and maintenance products,evrika-massalias-classic-ygro-48-plyseis-24l-4eur,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
DixanPowerCapsColor40Pcs,Cleaning and maintenance products,dixan-power-caps-color-40tem,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
ComfortPureFabricSoftener2L,Cleaning and maintenance products,comfort-pure-malaktiko-rouchon-2l,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
SecretsLavender&YlangYlangFabricSoftener2L-1€,Cleaning and maintenance products,secrets-levanta-ylang-ylang-malaktiko-rouchon-2l-1eur,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
LenorLaCollectionEscapeConcentrateFabricSoftener55Washes1.155L,Cleaning and maintenance products,lenor-la-collection-escape-sympyknomeno-malaktiko-55-plyseis-1155l,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
"ArielColorTouchOfLenorFreshnessLiquid70Washes3,850L",Cleaning and maintenance products,ariel-color-touch-of-lenor-freshness-ygro-70-plyseis-3850l,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
"EurekaActiveCareOceanFreshnessPowder50Washes2,750kg",Cleaning and maintenance products,evrika-active-care-ocean-freshness-skoni-50-plyseis-2750kg,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
